datetime,open,high,low,close,volume,money,open_interest
2007-05-15 09:00:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 09:05:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 09:10:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 09:15:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 09:20:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 09:25:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 09:30:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 09:35:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 09:40:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 09:45:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 09:50:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 09:55:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 10:00:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 10:05:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 10:10:00,31855.0,31855.0,31855.0,31855.0,0.0,0.0,0.0
2007-05-15 10:30:00,31855.0,31855.0,31300.0,31300.0,2.0,313000.0,2.0
2007-05-15 10:35:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 10:40:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 10:45:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 10:50:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 10:55:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 11:00:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 11:05:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 11:10:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 11:15:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 11:20:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 11:25:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 13:30:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 13:35:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 13:40:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 13:45:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 13:50:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 13:55:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 14:00:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 14:05:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 14:10:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 14:15:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 14:20:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 14:25:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 14:30:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 14:35:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 14:40:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 14:45:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 14:50:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-15 14:55:00,31300.0,31300.0,31300.0,31300.0,0.0,0.0,2.0
2007-05-16 09:00:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 09:05:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 09:10:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 09:15:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 09:20:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 09:25:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 09:30:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 09:35:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 09:40:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 09:45:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 09:50:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 09:55:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 10:00:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 10:05:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 10:10:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 10:30:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 10:35:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 10:40:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 10:45:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 10:50:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 10:55:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 11:00:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 11:05:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 11:10:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 11:15:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 11:20:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 11:25:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 13:30:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 13:35:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 13:40:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 13:45:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 13:50:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 13:55:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 14:00:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 14:05:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 14:10:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 14:15:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 14:20:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 14:25:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 14:30:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 14:35:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 14:40:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 14:45:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 14:50:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-16 14:55:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-17 09:00:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-17 09:05:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-17 09:10:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-17 09:15:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
2007-05-17 09:20:00,31200.0,31200.0,31200.0,31200.0,0.0,0.0,2.0
